ID       faithfulness    informativeness_step informativeness_chain faithfulness_ww repetition_word repetition_step reasoning_alignment external_hallucination redundancy      common_sense_error missing_step    semantic_coverage_step semantic_coverage_chain discourse_representation coherence_step_vs_step perplexity_step perplexity_chain perplexity_step_max grammar_step    grammar_step_max
75       0.8581704298655192 0.8672077462077141 0.843183808028698 0.9403772450424446 0.009364388607166485 0.012145459651947021 0.9099051242782956 0.9683702392451714 0.8276196420192719 0.9662319200197378 0.8671703636646271 0.9791806445519129 0.9807128012180328 0.020214974880218506 0.00452113151550293 0.026320071509671174 0.20637334924483755 0.0012814929920297142 0.9391583104928335 0.44344577193260193
76       0.8996374160051346 0.9054293950850314 0.936565026640892 0.9581048087334969 0.030299665487330874 0.023687630891799927 0.8978721698125204 0.9486865826493283 0.7634924352169037 0.947306519447082 0.7713484764099121 0.9871669171944909 0.9761441946029663 0.004127681255340576 0.005013942718505859 0.016434103105912073 0.10308599224278474 0.0012814911588405957 0.9680976619323095 0.8663180470466614
77       0.893264051940706 0.8831881071248697 0.8669609278440475 0.9444265710710331 0.007893777887026499 0.002863585948944092 0.9356827570332421 0.9884970615492641 0.8216464817523956 0.9595310036055871 0.7991400361061096 0.9879629609319899 0.9839282780885696 0.40128612518310547 0.005236387252807617 0.022744828020096478 0.19779789433558312 0.002328446708097544 0.8529382463958528 0.1634729951620102
78       0.8825679028576071 0.8890508818258713 0.8765369653701782 0.9399748262686607 0.002591448926156592 0.0014336854219436646 0.9099644842472944 0.979782502291842 0.8097101747989655 0.9631368415643173 0.8171585500240326 0.9980195974761789 0.9824761748313904 0.009509086608886719 0.003709077835083008 0.023824471844199564 0.27371639572346385 0.0009542739169822772 0.9248024182902141 0.030271317809820175
79       0.8683077239990235 0.8655269047192164 0.8597155064344406 0.9363986183087555 0.0015223351391878692 0.0006558448076248169 0.9159827840328216 0.9804989765880503 0.8516225516796112 0.9590583949090217 0.8045969009399414 0.9875814867019653 0.9833454042673111 0.06454747915267944 0.0029563307762145996 0.045581602542900605 0.3490716090729897 0.002681328266168259 0.9399988391250372 0.03027147613465786
80       0.8836296590474936 0.8816841594301738 0.8896499276161194 0.9349845766734618 0.009970109010564832 0.002761527895927429 0.9243282125546382 0.9573139295590529 0.8076406121253967 0.9593452939147626 0.8059270083904266 0.9931005934568552 0.9708859324455261 0.012709558010101318 0.005013942718505859 0.01489433637536891 0.24592238857578227 0.0006729867965829156 0.8587008780584886 0.030271317809820175
81       0.8795580012457711 0.8732910220798809 0.8951829671859741 0.9337605025517132 0.018144163959904702 0.013120055198669434 0.9065467119216919 0.9608731704686271 0.8335973620414734 0.961613204221976 0.8266427516937256 0.9930502395970481 0.9832564145326614 0.01588374376296997 0.004027903079986572 0.02532777963160137 0.17787890581805646 0.0027845316868942496 0.968791548694883 0.9160892367362976
82       0.873142659664154 0.8686541345986454 0.8931721299886703 0.9586005042273685 0.03892791963049347 0.029724180698394775 0.9011156239679882 0.8599177219659011 0.593967005610466 0.9471250607529242 0.7771126627922058 0.985771920370019 0.9882090240716934 0.3083958029747009 0.7787983566522598 0.02616807567823537 0.11274413117267296 0.010692198564355562 0.9828529613358634 0.9645081162452698
83       0.9090416915714741 0.8962432726879012 0.8975248336791992 0.9583834855243413 0.031784229911863804 0.021566301584243774 0.9279843047261238 0.9844570278318336 0.8064876198768616 0.9404577327298247 0.7585674822330475 0.9745654860592406 0.9794032126665115 0.013577282428741455 0.38804811239242554 0.023807266689884945 0.11140339427688496 0.010692198564355562 0.8809306137263775 0.3667985498905182
84       0.9007587395608425 0.8802867119759321 0.8700019121170044 0.9647338082482507 0.03780319188770498 0.027809903025627136 0.9290189445018768 0.978894570477097 0.7845241725444794 0.9507307962497764 0.7835369408130646 0.9853303223524404 0.987156555056572 0.05722993612289429 0.03220546245574951 0.0322662133835803 0.10448848173547166 0.014396003117081883 0.936599388718605 0.5965152978897095
85       0.891569373011589 0.8804663271776267 0.8695449978113174 0.9530486944226586 0.006617303405489272 0.0024364888668060303 0.9090495377779007 0.9630358774236427 0.7220961153507233 0.946753952319666 0.7516418099403381 0.9954388961843823 0.9872436225414276 0.08601993322372437 0.371886670589447 0.028460587451552097 0.13587183799177438 0.011535681429234588 0.9549375116825104 0.8220385313034058
86       0.8953146040439606 0.877716383934021 0.8866461217403412 0.9641650378010994 0.041105117935400726 0.0320533812046051 0.9168183306852976 0.9805109505204541 0.8533421158790588 0.9432191339613603 0.7713759243488312 0.9900925314944723 0.9776023626327515 0.04704082012176514 0.05897927284240723 0.02922985808357761 0.09097584517421627 0.014395996252534304 0.9601779282093048 0.8398635387420654
87       0.9099325984716415 0.8962629952213981 0.9479779750108719 0.9597653555700363 0.04065638780593872 0.03121355175971985 0.9274653096993765 0.9878955357662891 0.8634571135044098 0.9416664114028208 0.7501869201660156 0.9753210939790892 0.9671190530061722 0.3436734676361084 0.019122004508972168 0.018260087359743635 0.0548100978548273 0.009735204388035759 0.9449776907761892 0.7437723278999329
88       0.8989948282639185 0.8844961763331385 0.9252980947494507 0.9635341640913262 0.040567915547977784 0.029844194650650024 0.941262756784757 0.9858954608774297 0.8867325782775879 0.9447225859450636 0.7549345195293427 0.9869019892336666 0.9755628854036331 0.5867683291435242 0.04659503698348999 0.017791150364882696 0.05582519462255196 0.009735204388035759 0.971427301565806 0.9054636359214783
89       0.895747938326427 0.8834842756971136 0.9003341943025589 0.9609680586963668 0.04309156537055969 0.02857433259487152 0.931234964302608 0.9594662134372776 0.7905477583408356 0.9512982804282064 0.7905477583408356 0.9918210680440346 0.9889148771762848 0.05019211769104004 0.6509608030319214 0.0159459335323803 0.09249323573489521 0.0023855301533539093 0.9701172113418579 0.8879898190498352
90       0.8791537836745933 0.8774231362831655 0.8824705481529236 0.9422110830079724 0.0010176322289875417 0.0007489025592803955 0.9271847407023112 0.9769853697368767 0.7498803734779358 0.958140294435724 0.8190019428730011 0.9924899476929755 0.982644572854042 0.0029148459434509277 0.0018170475959777832 0.019233416521211782 0.29862418352246756 0.0006747862666903678 0.9133922787452186 0.030271288007497787
91       0.883843457326293 0.883372408071799 0.8794701993465424 0.9447224803385823 0.002290973609143987 0.0010216981172561646 0.9227647595107555 0.9842130080471279 0.7885510325431824 0.9529735403894026 0.75410595536232 0.9962634996324777 0.9906826913356781 0.011606872081756592 0.014705419540405273 0.04187920658621227 0.2705229237477323 0.0077773454322631295 0.9642094746232033 0.834429919719696
92       0.9102530692304883 0.8915867661578314 0.8896209597587585 0.9592025529812364 0.0441076775728646 0.027875497937202454 0.9462061864989144 0.9896816133855282 0.8891983032226562 0.9456647405340659 0.7719692885875702 0.9812259500071129 0.9895567893981934 0.6369443535804749 0.7787991613149643 0.01854479589158961 0.11131055043205029 0.0030309240782250757 0.9820707780974252 0.9672532081604004
93       0.8610185547308489 0.8471129883645159 0.8347135931253433 0.9384150905517599 0.02934855880106202 0.010544270277023315 0.9211017950014635 0.9532031494887896 0.8034995794296265 0.9465879095108036 0.8044916689395905 0.9856866391138598 0.9847526997327805 0.01804220676422119 0.005094289779663086 0.03452648804413516 0.19183185599229888 0.012159614965265677 0.9497801986607638 0.6766704320907593
94       0.8753722997812124 0.8686703276503217 0.9071284681558609 0.9482732105113211 0.00575860808877382 0.002146303653717041 0.9221164331986353 0.9402627644475938 0.7681638598442078 0.9539117949050828 0.7768244445323944 0.9854078229055756 0.9860961884260178 0.0003992915153503418 0.001370549201965332 0.021058128530981535 0.1600102147015599 0.002681326987611613 0.8789522324043971 0.030271288007497787
95       0.8651182687282563 0.8713885044474756 0.9118324965238571 0.9371641099838763 0.001986575397578183 0.002344086766242981 0.9030392968654632 0.9711226551795553 0.7975922226905823 0.9433152128137294 0.7527036666870117 0.9870371294021607 0.9885693937540054 0.008067786693572998 0.0008706450462341309 0.013778034986861728 0.21644274061659463 0.0009542730069161857 0.9217516255378723 0.8159245252609253
96       0.8627032712101936 0.8711821348048173 0.9032996594905853 0.9398756129935966 0.0022689218030256253 0.0010996758937835693 0.9046857934445143 0.9671071295651359 0.8350370824337006 0.9624793233347475 0.8207101225852966 0.9821813902258874 0.9761989712715149 0.01879751682281494 0.005959987640380859 0.029570318197827433 0.20362047770090727 0.0023747629738927554 0.8990564960986376 0.1205625832080841
97       0.869263223807017 0.8637411359397844 0.8872327506542206 0.9382883504661451 0.009384605445359906 0.00555245578289032 0.9192427515983581 0.9697337498609961 0.7864868342876434 0.9574556311039721 0.8194288313388824 0.9901072935263316 0.9782652258872986 0.002872645854949951 0.003234267234802246 0.03667337233292719 0.2115477971842038 0.007749917432073697 0.8979244932532311 0.1126360073685646
98       0.8621510888139406 0.8659023789068063 0.9156412780284882 0.9426845175703776 0.010822185448237875 0.01448407769203186 0.9160833209753036 0.9748766505605886 0.7823221683502197 0.9683353745425052 0.8534079790115356 0.9833301604787509 0.9809216856956482 0.12965095043182373 0.01750236749649048 0.03263027831813569 0.16617220259287183 0.004165420876186065 0.8925947658717632 0.0814519077539444
99       0.8803966045379639 0.8816061983151096 0.9066886752843857 0.946749199220466 0.0019894923482622895 0.0015356838703155518 0.9311988284954658 0.9643049427398767 0.831181138753891 0.957258696555165 0.7919468581676483 0.9949000127937483 0.978541299700737 0.0038729310035705566 0.004773259162902832 0.02230866437556663 0.20575868468387312 0.0012814917699033438 0.8737950688944414 0.030271288007497787
100      0.8625027736028036 0.8580168039493618 0.8720019087195396 0.9469457277824785 0.00096399234790423 0.0024329572916030884 0.9334726056882313 0.9402537713103976 0.7493704706430435 0.9511280318793354 0.7805152535438538 0.9782103084135747 0.9868454039096832 0.005874514579772949 0.009817540645599365 0.03903047755234374 0.37171870349267816 0.00030484359746779183 0.9693826465379625 0.9187198877334595
101      0.8546555185956615 0.8614192259630986 0.8664298206567764 0.9418939901560403 0.0037543730037968848 0.008021175861358643 0.9059028433901923 0.959097755856452 0.7882209718227386 0.9702626215406536 0.8255326747894287 0.9731050962848323 0.9891847968101501 0.03166395425796509 0.0018170475959777832 0.02193693154151069 0.29031790388637296 0.0006747878755081148 0.904415348677763 0.030271317809820175
102      0.8637123640094485 0.8571282688634736 0.8637936413288116 0.9381518230471813 0.001610462367534593 0.0011181682348251343 0.911854454449245 0.9678545441740587 0.8277179896831512 0.9591881262534576 0.8228318393230438 0.9852322311912265 0.9882863759994507 0.0763745903968811 0.029014170169830322 0.042562414253177215 0.3743085442283951 0.0022591131047561665 0.9504254545484271 0.604512631893158
103      0.910898690422376 0.8907560254136722 0.9050498455762863 0.9636979462942147 0.030024520260222398 0.036581993103027344 0.9507627934217453 0.9890755492854595 0.9159124791622162 0.9403470333453825 0.7551096081733704 0.9754364272390587 0.9787470698356628 0.0061716437339782715 0.07840251922607422 0.030240075419392567 0.10754440098193695 0.014395996252534304 0.9813816150029501 0.9623752236366272
104      0.8874191443125407 0.8843692904781728 0.909580186009407 0.9481477462203125 0.007443244912122449 0.014880269765853882 0.9143330454826355 0.9488787088545276 0.7643256783485413 0.9584996144995044 0.8096835613250732 0.999221689891124 0.9860961884260178 0.02963203191757202 0.12178665399551392 0.028526854999013584 0.1655922112317014 0.005124283286413716 0.9429416408141454 0.7023337483406067
105      0.8980742394924164 0.8867332047224045 0.9019264131784439 0.959219112520731 0.02764487007389893 0.006997153162956238 0.9263211265206337 0.9820355310744446 0.8165655136108398 0.9508185132630551 0.7836830019950867 0.9932732931945635 0.9876106232404709 0.39867180585861206 0.2681318521499634 0.01665009668447079 0.12452297198691563 0.002668032384433432 0.9823988750576973 0.9679304361343384
106      0.8982824001993451 0.8949523754827269 0.8938912749290466 0.9325434762749087 0.0036890854438146325 0.011282294988632202 0.9172869622707367 0.9835051931036816 0.8706689178943634 0.9397937914353864 0.7338618636131287 0.9803695596967426 0.9779532700777054 0.004637539386749268 0.002036571502685547 0.01980229446746517 0.24796250716584814 0.0006326076269944882 0.8594572150281498 0.02449457347393036
107      0.8787958398461342 0.8692541982233524 0.9062385112047195 0.9542729067706293 0.015600171226721526 0.015335693955421448 0.9061503052711487 0.9184638867092216 0.6921681761741638 0.9502218990256424 0.7954314649105072 0.9929128985690034 0.9874857664108276 0.5791886746883392 0.6818847060203552 0.020695838773824395 0.13346563536781364 0.005997636815427548 0.9393302857875824 0.8118942379951477
108      0.8996263785021645 0.886448574433853 0.8633922189474106 0.9588345184744117 0.04246459630402655 0.0257938951253891 0.9266239702701569 0.9637643090994317 0.7552754282951355 0.936577552775681 0.7388715147972107 0.9896814845363546 0.9874644726514816 0.09427094459533691 0.6708379089832306 0.022235104735634274 0.10896727115751231 0.00596148842750011 0.9820231284414019 0.956394374370575
109      0.8914873284452102 0.8867609996836371 0.7943242155015469 0.9368156956485505 0.010725990088299109 0.002815067768096924 0.9169834221110624 0.9781226515344201 0.8504190444946289 0.9604973356995288 0.8216034173965454 0.9790618675596574 0.9655177891254425 0.021516919136047363 0.003709077835083008 0.019181467848432738 0.22091898665618434 0.0006729867965829156 0.9113325059194776 0.03027147613465786
110      0.9013885594904423 0.8905851847678423 0.8991597145795822 0.964599944601123 0.028288531516279525 0.02470792829990387 0.9180772714316845 0.9743644926117039 0.7661382555961609 0.9432001860703476 0.7677010893821716 0.9844619970282783 0.9796057790517807 0.006171524524688721 0.07840269804000854 0.02221040045401709 0.0940264966166741 0.011355602630088418 0.8407830409705639 0.12898728251457214
111      0.8861414895338171 0.8945387880942401 0.8437593653798103 0.9428426547187823 0.005768174006615112 0.0025818943977355957 0.9197166299118715 0.974390449939543 0.8346247375011444 0.9583938030632435 0.8043425977230072 0.9930398668962366 0.9798762202262878 0.03166383504867554 0.003709077835083008 0.023636773759196327 0.2331108909943108 0.0009542725518834654 0.9423895916518044 0.452993780374527
112      0.8852382315830751 0.8875541318275713 0.9083699285984039 0.9394088838266456 0.001844360069795048 0.005294084548950195 0.9104148759083315 0.9791461180285523 0.8173714280128479 0.9612545867430473 0.8147663772106171 0.995799729661508 0.9857149571180344 0.06196939945220947 0.015557587146759033 0.03247356451983122 0.2767873919201003 0.002681328266168259 0.9251038949428634 0.03027147613465786
